datetime,open,high,low,close,volume,is_min,is_max
2025-09-19 13:55:00,241.23,241.3199,240.71001,240.88499,703661,0,0
2025-09-19 14:00:00,240.88499,241.3,240.62,240.78999,867006,0,0
2025-09-19 14:05:00,240.8,240.95,240.55,240.94501,613901,0,0
2025-09-19 14:10:00,240.92999,241.50999,240.89,241.3212,957249,0,0
2025-09-19 14:15:00,241.285,241.36,240.2106,240.5399,958727,0,0
2025-09-19 14:20:00,240.55,241.09,240.45,240.84,686856,0,0
2025-09-19 14:25:00,240.85989,241.24001,240.78999,241.14999,641270,0,0
2025-09-19 14:30:00,241.14999,241.71001,241.06,241.69501,700172,0,0
2025-09-19 14:35:00,241.6992,241.83,241.41,241.71001,657640,0,0
2025-09-19 14:40:00,241.71001,242.08,241.48,241.91,1078279,0,0
2025-09-19 14:45:00,241.92,242.23,241.82001,242.21001,807753,0,0
2025-09-19 14:50:00,242.22,243.14999,242.22,243.09,1675104,0,0
2025-09-19 14:55:00,243.09,243.16,242.53,242.84,1173549,0,1
2025-09-19 15:00:00,242.855,243.0,242.56,242.62,690080,0,0
2025-09-19 15:05:00,242.62,243.0,242.35001,242.62,937376,0,0
2025-09-19 15:10:00,242.63,242.88,242.17,242.22,591020,0,0
2025-09-19 15:15:00,242.215,242.22,241.995,242.08501,655070,0,0
2025-09-19 15:20:00,242.08501,242.25999,241.8,241.9231,704808,0,0
2025-09-19 15:25:00,241.9115,242.28,241.82001,242.28,472507,1,0
2025-09-19 15:30:00,242.2737,242.8,242.04919,242.78,702373,0,0
2025-09-19 15:35:00,242.77499,242.85001,242.34,242.39999,497574,0,0
2025-09-19 15:40:00,242.39999,242.8669,242.3401,242.645,503319,0,0
2025-09-19 15:45:00,242.64,242.70711,242.33,242.60001,380479,0,0
2025-09-19 15:50:00,242.61,242.94,242.57001,242.91499,407150,0,0
2025-09-19 15:55:00,242.91,243.39,242.64999,243.28999,738286,0,0
2025-09-19 16:00:00,243.27,243.46001,243.17,243.395,575563,0,0
2025-09-19 16:05:00,243.39,243.6799,243.37,243.6385,483963,0,0
2025-09-19 16:10:00,243.64,244.2751,243.63,244.2751,1155047,0,0
2025-09-19 16:15:00,244.28,244.39,243.83,244.08,2142619,0,0
2025-09-19 16:20:00,244.11,244.5,244.00011,244.2901,878050,0,0
2025-09-19 16:25:00,244.28999,244.56911,244.2101,244.52,566682,0,0
2025-09-19 16:30:00,244.5125,244.71001,244.26871,244.66,1800837,0,0
2025-09-19 16:35:00,244.66,245.13,244.66,244.82001,1512063,0,0
2025-09-19 16:40:00,244.82001,245.8,244.78,245.5426,1474934,0,0
2025-09-19 16:45:00,245.5415,245.92,245.431,245.46629,2715743,0,0
